"Artist","Book","OriginalFilename","NewFilename","WillRename","OriginalPath","NewPath"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Aladdin - One Jump Ahead.pdf","From Walt Disney's Aladdin - One Jump Ahead.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Aladdin - One Jump Ahead.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Aladdin - One Jump Ahead.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Alice In Wonderland - I'm Late.pdf","From Walt Disney's Alice In Wonderland - I'm Late.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Alice In Wonderland - I'm Late.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Alice In Wonderland - I'm Late.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Babes In Toyland - Music By George Bruns - Castle In Spain.pdf","From Walt Disney's Babes In Toyland - Music By George Bruns - Castle In Spain.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Babes In Toyland - Music By George Bruns - Castle In Spain.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Babes In Toyland - Music By George Bruns - Castle In Spain.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Bambi (words By Larry Morey, Music By Frank Churchill) - Little April Shower.pdf","From Walt Disney's Bambi (words By Larry Morey, Music By Frank Churchill) - Little April Shower.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Bambi (words By Larry Morey, Music By Frank Churchill) - Little April Shower.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Bambi (words By Larry Morey, Music By Frank Churchill) - Little April Shower.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Beauty And The Beast - Be Our Guest.pdf","From Walt Disney's Beauty And The Beast - Be Our Guest.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Beauty And The Beast - Be Our Guest.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Beauty And The Beast - Be Our Guest.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Beauty And The Beast - Beauty And The Beast.pdf","From Walt Disney's Beauty And The Beast - Beauty And The Beast.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Beauty And The Beast - Beauty And The Beast.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Beauty And The Beast - Beauty And The Beast.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Beauty And The Beast - Belle.pdf","From Walt Disney's Beauty And The Beast - Belle.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Beauty And The Beast - Belle.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Beauty And The Beast - Belle.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Bedknobs And Broomsticks (words And Music By Richard M. Sherman And Robert B. Sherman) - The Age Of Not Believing.pdf","From Walt Disney's Bedknobs And Broomsticks (words And Music By Richard M. Sherman And Robert B. Sherman) - The Age Of Not Believing.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Bedknobs And Broomsticks (words And Music By Richard M. Sherman And Robert B. Sherman) - The Age Of Not Believing.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Bedknobs And Broomsticks (words And Music By Richard M. Sherman And Robert B. Sherman) - The Age Of Not Believing.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Cinderella - A Dream Is A Wish Your Heart Makes.pdf","From Walt Disney's Cinderella - A Dream Is A Wish Your Heart Makes.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Cinderella - A Dream Is A Wish Your Heart Makes.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Cinderella - A Dream Is A Wish Your Heart Makes.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Cinderella - Bibbidi-bobbidi-boo (the Magic Song).pdf","From Walt Disney's Cinderella - Bibbidi-bobbidi-boo (the Magic Song).pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Cinderella - Bibbidi-bobbidi-boo (the Magic Song).pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Cinderella - Bibbidi-bobbidi-boo (the Magic Song).pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Davy Crockett - The Ballad Of Davy Crockett.pdf","From Walt Disney's Davy Crockett - The Ballad Of Davy Crockett.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Davy Crockett - The Ballad Of Davy Crockett.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Davy Crockett - The Ballad Of Davy Crockett.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Dumbo - Baby Mine.pdf","From Walt Disney's Dumbo - Baby Mine.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Dumbo - Baby Mine.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Dumbo - Baby Mine.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Dumbo - When I See An Elephant Fly.pdf","From Walt Disney's Dumbo - When I See An Elephant Fly.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Dumbo - When I See An Elephant Fly.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Dumbo - When I See An Elephant Fly.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Lady And The Tramp, Words And Music By Peggy Lee And Sonny Burke - Bella Notte (this Is The Night).pdf","From Walt Disney's Lady And The Tramp, Words And Music By Peggy Lee And Sonny Burke - Bella Notte (this Is The Night).pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Lady And The Tramp, Words And Music By Peggy Lee And Sonny Burke - Bella Notte (this Is The Night).pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Lady And The Tramp, Words And Music By Peggy Lee And Sonny Burke - Bella Notte (this Is The Night).pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Mary Poppins - A Spoonful Of Sugar.pdf","From Walt Disney's Mary Poppins - A Spoonful Of Sugar.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Mary Poppins - A Spoonful Of Sugar.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Mary Poppins - A Spoonful Of Sugar.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Mary Poppins - Supercalifragilisticexpialidocious.pdf","From Walt Disney's Mary Poppins - Supercalifragilisticexpialidocious.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Mary Poppins - Supercalifragilisticexpialidocious.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Mary Poppins - Supercalifragilisticexpialidocious.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Melody Time - The Lord Is Good To Me.pdf","From Walt Disney's Melody Time - The Lord Is Good To Me.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Melody Time - The Lord Is Good To Me.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Melody Time - The Lord Is Good To Me.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Newsies - Seize The Day.pdf","From Walt Disney's Newsies - Seize The Day.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Newsies - Seize The Day.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Newsies - Seize The Day.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Old Yeller (music By Gh. George, Words By Oliver Wallace) - Old Yeller.pdf","From Walt Disney's Old Yeller (music By Gh. George, Words By Oliver Wallace) - Old Yeller.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Old Yeller (music By Gh. George, Words By Oliver Wallace) - Old Yeller.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Old Yeller (music By Gh. George, Words By Oliver Wallace) - Old Yeller.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Oliver & Company - Perfect Isn't Easy.pdf","From Walt Disney's Oliver & Company - Perfect Isn't Easy.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Oliver & Company - Perfect Isn't Easy.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Oliver & Company - Perfect Isn't Easy.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pete's Dragon - Candle On The Water.pdf","From Walt Disney's Pete's Dragon - Candle On The Water.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pete's Dragon - Candle On The Water.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pete's Dragon - Candle On The Water.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - The Second Star To The Right.pdf","From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - The Second Star To The Right.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - The Second Star To The Right.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - The Second Star To The Right.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - You Can Fly!.pdf","From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - You Can Fly!.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - You Can Fly!.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Peter Pan (words By Sammy Cahn, Music By Sammy Fain) - You Can Fly!.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pinocchio (words By Ned Washington, Music By Leigh Harline) - Hi-diddle-dee-dee (an Actor's Life For Me).pdf","From Walt Disney's Pinocchio (words By Ned Washington, Music By Leigh Harline) - Hi-diddle-dee-dee (an Actor's Life For Me).pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pinocchio (words By Ned Washington, Music By Leigh Harline) - Hi-diddle-dee-dee (an Actor's Life For Me).pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pinocchio (words By Ned Washington, Music By Leigh Harline) - Hi-diddle-dee-dee (an Actor's Life For Me).pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pinocchio - Give A Little Whistle.pdf","From Walt Disney's Pinocchio - Give A Little Whistle.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pinocchio - Give A Little Whistle.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pinocchio - Give A Little Whistle.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pinocchio - I've Got No Strings.pdf","From Walt Disney's Pinocchio - I've Got No Strings.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pinocchio - I've Got No Strings.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pinocchio - I've Got No Strings.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pinocchio - When You Wish Upon A Star.pdf","From Walt Disney's Pinocchio - When You Wish Upon A Star.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pinocchio - When You Wish Upon A Star.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pinocchio - When You Wish Upon A Star.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pocahontas - Colors Of The Wind.pdf","From Walt Disney's Pocahontas - Colors Of The Wind.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pocahontas - Colors Of The Wind.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pocahontas - Colors Of The Wind.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Pocahontas - If I Never Knew You (love Theme From Pocahontas).pdf","From Walt Disney's Pocahontas - If I Never Knew You (love Theme From Pocahontas).pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Pocahontas - If I Never Knew You (love Theme From Pocahontas).pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Pocahontas - If I Never Knew You (love Theme From Pocahontas).pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Robin Hood - Oo-de-lally.pdf","From Walt Disney's Robin Hood - Oo-de-lally.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Robin Hood - Oo-de-lally.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Robin Hood - Oo-de-lally.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Sleeping Beauty - Once Upon A Dream.pdf","From Walt Disney's Sleeping Beauty - Once Upon A Dream.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Sleeping Beauty - Once Upon A Dream.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Sleeping Beauty - Once Upon A Dream.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Snow White And The Seven Dwarfs (words By Larry Morey, Music By Frank Churchill) - Whistle While You Work.pdf","From Walt Disney's Snow White And The Seven Dwarfs (words By Larry Morey, Music By Frank Churchill) - Whistle While You Work.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Snow White And The Seven Dwarfs (words By Larry Morey, Music By Frank Churchill) - Whistle While You Work.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Snow White And The Seven Dwarfs (words By Larry Morey, Music By Frank Churchill) - Whistle While You Work.pdf"
"_movie And Tv","The New Illustrated Treasury Of Disney Songs","From Walt Disney's Snow White And The Seven Dwarfs - Heigh-ho.pdf","From Walt Disney's Snow White And The Seven Dwarfs - Heigh-ho.pdf","False","_movie And Tv\The New Illustrated Treasury Of Disney Songs\Songs\From Walt Disney's Snow White And The Seven Dwarfs - Heigh-ho.pdf","_movie And Tv\books\The New Illustrated Treasury Of Disney Songs\From Walt Disney's Snow White And The Seven Dwarfs - Heigh-ho.pdf"
