csv_artist,csv_book_name,csv_source_path,csv_book_id,csv_s3_uri,match_score,match_reason,db_book_id,db_artist,db_book_name,db_source_uri,db_status,book_id_match
The Band,The Band - Rock Of Ages _PVG Book_,The Band\The Band - Rock Of Ages _PVG Book_.pdf,3d9e2e4c2dc87444,s3://jsmith-input/SheetMusic/The Band/The Band - Rock Of Ages _PVG Book_.pdf,0.989,artist:1.00 book:1.00 path:0.94,587b1f3e96b7cea5,The Band,The Band - Rock Of Ages [PVG Book],s3://jsmith-input/SheetMusic/The Band/books/The Band - Rock Of Ages [PVG Book].pdf,success,NO
The Band,The Band - The Band And Music From Big Pink,The Band\The Band - The Band And Music From Big Pink.pdf,cbf0d8f97aad7426,s3://jsmith-input/SheetMusic/The Band/The Band - The Band And Music From Big Pink.pdf,0.991,artist:1.00 book:1.00 path:0.95,d5d5ca80252eaf0f,The Band,The Band - The Band  and Music From Big Pink,s3://jsmith-input/SheetMusic/The Band/books/The Band - The Band  and Music From Big Pink.pdf,success,NO
Tom Lehrer,Tom Lehrer - Book Covers,Tom Lehrer\Tom Lehrer - Book Covers.pdf,895558bd39dd140b,s3://jsmith-input/SheetMusic/Tom Lehrer/Tom Lehrer - Book Covers.pdf,0.987,artist:1.00 book:1.00 path:0.93,9149e671200b81da,Tom Lehrer,Tom Lehrer - Book Covers,s3://jsmith-input/SheetMusic/Tom Lehrer/books/Tom Lehrer - Book Covers.pdf,success,NO
Tom Lehrer,Tom Lehrer - Too Many Songs _PVC Book_,Tom Lehrer\Tom Lehrer - Too Many Songs _PVC Book_.pdf,4e23e94a7c28e9ad,s3://jsmith-input/SheetMusic/Tom Lehrer/Tom Lehrer - Too Many Songs _PVC Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,4a4e3bc7ab9db008,Tom Lehrer,Tom Lehrer - Too Many Songs [PVC Book],s3://jsmith-input/SheetMusic/Tom Lehrer/books/Tom Lehrer - Too Many Songs [PVC Book].pdf,success,NO
Tom Waits,Tom Waits - Anthology,Tom Waits\Tom Waits - Anthology.pdf,2d362384a32a3c8a,s3://jsmith-input/SheetMusic/Tom Waits/Tom Waits - Anthology.pdf,0.985,artist:1.00 book:1.00 path:0.93,c4782f0f346e6b7d,Tom Waits,Tom Waits - Anthology,s3://jsmith-input/SheetMusic/Tom Waits/books/Tom Waits - Anthology.pdf,success,NO
Tom Waits,Tom Waits - Tom Waits Anthology,Tom Waits\Tom Waits - Tom Waits Anthology.pdf,dca79ee457d1af8c,s3://jsmith-input/SheetMusic/Tom Waits/Tom Waits - Tom Waits Anthology.pdf,0.989,artist:1.00 book:1.00 path:0.94,d816d9c17ba8bce0,Tom Waits,Tom Waits - Tom Waits Anthology,s3://jsmith-input/SheetMusic/Tom Waits/books/Tom Waits - Tom Waits Anthology.pdf,success,NO
Tori Amos,Tori Amos - _Book_ Anthology,Tori Amos\Tori Amos - _Book_ Anthology.pdf,1da159a54cc155c1,s3://jsmith-input/SheetMusic/Tori Amos/Tori Amos - _Book_ Anthology.pdf,0.987,artist:1.00 book:1.00 path:0.94,470590be49dcee87,Tori Amos,Tori Amos - [Book] Anthology,s3://jsmith-input/SheetMusic/Tori Amos/books/Tori Amos - [Book] Anthology.pdf,success,NO
Toto,Toto - Best of,Toto\Toto - Best of.pdf,dd093d01b9844b5e,s3://jsmith-input/SheetMusic/Toto/Toto - Best of.pdf,0.977,artist:1.00 book:1.00 path:0.88,d65ab265b1ea8b87,Toto,Toto - Best of,s3://jsmith-input/SheetMusic/Toto/books/Toto - Best of.pdf,success,NO
Toto,Toto - Collection,Toto\Toto - Collection.pdf,a4029596058d1f63,s3://jsmith-input/SheetMusic/Toto/Toto - Collection.pdf,0.980,artist:1.00 book:1.00 path:0.90,752b54683e016d27,Toto,Toto - Collection,s3://jsmith-input/SheetMusic/Toto/books/Toto - Collection.pdf,success,NO
Toto,Toto - Past To Present _Book_,Toto\Toto - Past To Present _Book_.pdf,cc7c0784399a950d,s3://jsmith-input/SheetMusic/Toto/Toto - Past To Present _Book_.pdf,0.986,artist:1.00 book:1.00 path:0.93,f02eff1927d92511,Toto,Toto - Past To Present [Book],s3://jsmith-input/SheetMusic/Toto/books/Toto - Past To Present [Book].pdf,success,NO
Traveling Wilburys,Traveling Wilburys - Volume 1,Traveling Wilburys\Traveling Wilburys - Volume 1.pdf,468d3833190769cc,s3://jsmith-input/SheetMusic/Traveling Wilburys/Traveling Wilburys - Volume 1.pdf,0.990,artist:1.00 book:1.00 path:0.95,498e10db8446c068,Traveling Wilburys,Traveling Wilburys - Volume 1,s3://jsmith-input/SheetMusic/Traveling Wilburys/books/Traveling Wilburys - Volume 1.pdf,success,NO
Van Morrison,Van Morrison - Anthology,Van Morrison\Van Morrison - Anthology.pdf,e10b9e12905a0c01,s3://jsmith-input/SheetMusic/Van Morrison/Van Morrison - Anthology.pdf,0.987,artist:1.00 book:1.00 path:0.94,19c2553d7e2b6f5e,Van Morrison,Van Morrison - Anthology,s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Anthology.pdf,success,NO
Van Morrison,Van Morrison - Anthology _2_,Van Morrison\Van Morrison - Anthology _2_.pdf,62a89e506380479b,s3://jsmith-input/SheetMusic/Van Morrison/Van Morrison - Anthology _2_.pdf,0.988,artist:1.00 book:1.00 path:0.94,ea1cabc46dcc546a,Van Morrison,Van Morrison - Anthology (2),s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Anthology (2).pdf,success,NO
Van Morrison,Van Morrison - Back On Top _Book_,Van Morrison\Van Morrison - Back On Top _Book_.pdf,27a28a62102f0593,s3://jsmith-input/SheetMusic/Van Morrison/Van Morrison - Back On Top _Book_.pdf,0.989,artist:1.00 book:1.00 path:0.95,b6366df56400d2e6,Van Morrison,Van Morrison - Back On Top [Book],s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Back On Top [Book].pdf,success,NO
Van Morrison,Van Morrison - Days Like These _Book_,Van Morrison\Van Morrison - Days Like These _Book_.pdf,339ee8f693863e50,s3://jsmith-input/SheetMusic/Van Morrison/Van Morrison - Days Like These _Book_.pdf,0.990,artist:1.00 book:1.00 path:0.95,83b1cf9692552765,Van Morrison,Van Morrison - Days Like These (Book),s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Days Like These (Book).pdf,success,NO
Various Artists,Various Artists - 100 Songs For Kids - _Easy Guitar Songbook_,Various Artists\Various Artists - 100 Songs For Kids - _Easy Guitar Songbook_.pdf,ef9180a46a487557,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 100 Songs For Kids - _Easy Guitar Songbook_.pdf,0.993,artist:1.00 book:1.00 path:0.97,40fcde43091de50e,Various Artists,Various Artists - 100 Songs For Kids - (Easy Guitar Songbook),s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 100 Songs For Kids - (Easy Guitar Songbook).pdf,success,NO
Various Artists,Various Artists - 50 Platinum Country Hits,Various Artists\Various Artists - 50 Platinum Country Hits.pdf,556cf363b61cd6ed,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 50 Platinum Country Hits.pdf,0.992,artist:1.00 book:1.00 path:0.96,d6aaba44a75114ac,Various Artists,Various Artists - 50 Platinum Country Hits,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 50 Platinum Country Hits.pdf,success,NO
Various Artists,Various Artists - 50s And 60s,Various Artists\Various Artists - 50s And 60s.pdf,4e4aef0185bde1e3,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 50s And 60s.pdf,0.989,artist:1.00 book:1.00 path:0.95,87831fa415d3fc85,Various Artists,Various Artists - 50's and 60's,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 50's and 60's.pdf,success,NO
Various Artists,Various Artists - 557 Standards _Sheet Music - Piano__2_,Various Artists\Various Artists - 557 Standards _Sheet Music - Piano__2_.pdf,3a37f79c899c34e0,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 557 Standards _Sheet Music - Piano__2_.pdf,0.993,artist:1.00 book:1.00 path:0.96,f80c23daa850075b,Various Artists,Various Artists - 557 Standards (Sheet Music - Piano)(2),s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 557 Standards (Sheet Music - Piano)(2).pdf,success,NO
Various Artists,Various Artists - 62 Stars 62 Hits _60s Compilation_,Various Artists\Various Artists - 62 Stars 62 Hits _60s Compilation_.pdf,03d48d9e1dc0e2fc,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 62 Stars 62 Hits _60s Compilation_.pdf,0.993,artist:1.00 book:1.00 path:0.96,a2367dc3a0c9bbf8,Various Artists,Various Artists - 62 Stars 62 Hits [60's Compilation],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 62 Stars 62 Hits [60's Compilation].pdf,success,NO
Various Artists,Various Artists - 70s Collection - _57pp_,Various Artists\Various Artists - 70s Collection - _57pp_.pdf,ed76bba87db35902,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 70s Collection - _57pp_.pdf,0.991,artist:1.00 book:1.00 path:0.95,56e3090abca7fc2d,Various Artists,Various Artists - 70's Collection -   (57pp),s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 70's Collection -   (57pp).pdf,success,NO
Various Artists,Various Artists - 70s Hits _Easy Piano_,Various Artists\Various Artists - 70s Hits _Easy Piano_.pdf,66b42faf915462ee,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - 70s Hits _Easy Piano_.pdf,0.991,artist:1.00 book:1.00 path:0.95,9276fed899deaf7b,Various Artists,Various Artists - 70's Hits [Easy Piano],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 70's Hits [Easy Piano].pdf,success,NO
Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,Various Artists\Various Artists - Adult Contemporary Hits Of The Nineties.pdf,91a758e73c5a4b8c,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Adult Contemporary Hits Of The Nineties.pdf,0.993,artist:1.00 book:1.00 path:0.97,d1b585f6709c1bce,Various Artists,Various Artists - Adult Contemporary Hits Of The Nineties,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Adult Contemporary Hits Of The Nineties.pdf,success,NO
Various Artists,Various Artists - All Time Best Collection Vol 3,Various Artists\Various Artists - All Time Best Collection Vol 3.pdf,194bccaa73acd2fe,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - All Time Best Collection Vol 3.pdf,0.992,artist:1.00 book:1.00 path:0.96,12bba2c06b42ebd8,Various Artists,Various Artists - All Time Best Collection Vol 3,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - All Time Best Collection Vol 3.pdf,success,NO
Various Artists,Various Artists - Best In Country Sheet Music,Various Artists\Various Artists - Best In Country Sheet Music.pdf,4a64ad36ba03d409,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Best In Country Sheet Music.pdf,0.992,artist:1.00 book:1.00 path:0.96,0917bec4340ef788,Various Artists,Various Artists - Best in Country Sheet Music,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Best in Country Sheet Music.pdf,success,NO
Various Artists,Various Artists - Best Of 80s Rock _PVG_,Various Artists\Various Artists - Best Of 80s Rock _PVG_.pdf,26c96062e9ea04d2,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Best Of 80s Rock _PVG_.pdf,0.991,artist:1.00 book:1.00 path:0.96,7b91b16294985e97,Various Artists,Various Artists - Best Of 80s Rock [PVG],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Best Of 80s Rock [PVG].pdf,success,NO
Various Artists,Various Artists - Best Of The 70s And 80s _Solo Piano_,Various Artists\Various Artists - Best Of The 70s And 80s _Solo Piano_.pdf,fcc992e93b187b22,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Best Of The 70s And 80s _Solo Piano_.pdf,0.966,artist:1.00 book:0.96 path:0.93,72699da97b7981bf,Various Artists,Various Artists - Best Of The 70s & 80s [Solo Piano],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Best Of The 70s & 80s [Solo Piano].pdf,success,NO
Various Artists,Various Artists - Best Rock Songs 2000-2005,Various Artists\Various Artists - Best Rock Songs 2000-2005.pdf,89c82ecb80991a1b,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Best Rock Songs 2000-2005.pdf,0.992,artist:1.00 book:1.00 path:0.96,c22f1234900ddf8f,Various Artists,Various Artists - Best Rock Songs 2000-2005,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Best Rock Songs 2000-2005.pdf,success,NO
Various Artists,Various Artists - Biggest Pop Hits 1996-1997,Various Artists\Various Artists - Biggest Pop Hits 1996-1997.pdf,62f7541570c244c9,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Biggest Pop Hits 1996-1997.pdf,0.992,artist:1.00 book:1.00 path:0.96,145c9c09ac506f5f,Various Artists,Various Artists - Biggest Pop Hits 1996-1997,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Biggest Pop Hits 1996-1997.pdf,success,NO
Various Artists,Various Artists - Chart Hits 01-02,Various Artists\Various Artists - Chart Hits 01-02.pdf,ac12fcd150a63100,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Chart Hits 01-02.pdf,0.990,artist:1.00 book:1.00 path:0.95,611c69e435f38f48,Various Artists,Various Artists - Chart Hits 01-02,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Chart Hits 01-02.pdf,success,NO
Various Artists,Various Artists - Chart Hits 04-05,Various Artists\Various Artists - Chart Hits 04-05.pdf,73329159da49ff87,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Chart Hits 04-05.pdf,0.990,artist:1.00 book:1.00 path:0.95,1e10ef9dc3188dc7,Various Artists,Various Artists - Chart Hits 04-05,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Chart Hits 04-05.pdf,success,NO
Various Artists,Various Artists - Chart Hits 98-99,Various Artists\Various Artists - Chart Hits 98-99.pdf,49b17afd975eaf0b,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Chart Hits 98-99.pdf,0.990,artist:1.00 book:1.00 path:0.95,ca9d030c35ef6560,Various Artists,Various Artists - Chart Hits 98-99,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Chart Hits 98-99.pdf,success,NO
Various Artists,Various Artists - Classic Rock - 73 songs,Various Artists\Various Artists - Classic Rock - 73 songs.pdf,116cd57926d9a01f,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Classic Rock - 73 songs.pdf,0.991,artist:1.00 book:1.00 path:0.96,27623fa10f7f6d9e,Various Artists,Various Artists - Classic Rock - 73 songs,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Classic Rock - 73 songs.pdf,success,NO
Various Artists,Various Artists - Collection Of Country Music,Various Artists\Various Artists - Collection Of Country Music.pdf,f135b7191eed8fea,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Collection Of Country Music.pdf,0.992,artist:1.00 book:1.00 path:0.96,04b8fe58fef8d99c,Various Artists,Various Artists - Collection Of Country Music,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Collection Of Country Music.pdf,success,NO
Various Artists,Various Artists - Complete Piano Player Easy Blues _22 songs_,Various Artists\Various Artists - Complete Piano Player Easy Blues _22 songs_.pdf,991329266ade2476,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Complete Piano Player Easy Blues _22 songs_.pdf,0.994,artist:1.00 book:1.00 path:0.97,2a389771f63eb361,Various Artists,Various Artists - Complete Piano Player Easy Blues (22 songs),s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Complete Piano Player Easy Blues (22 songs).pdf,success,NO
Various Artists,Various Artists - Country Classics _PVG_,Various Artists\Various Artists - Country Classics _PVG_.pdf,069b21ebf090b033,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Country Classics _PVG_.pdf,0.991,artist:1.00 book:1.00 path:0.96,fa8bb969175d72d7,Various Artists,Various Artists - Country Classics [PVG],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Country Classics [PVG].pdf,success,NO
Various Artists,Various Artists - Even More Songs Of The Eighties _PVG_,Various Artists\Various Artists - Even More Songs Of The Eighties _PVG_.pdf,07bc8ecf736986a0,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Even More Songs Of The Eighties _PVG_.pdf,0.993,artist:1.00 book:1.00 path:0.97,12fb34a18ad97e53,Various Artists,Various Artists - Even More Songs Of The Eighties [PVG],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Even More Songs Of The Eighties [PVG].pdf,success,NO
Various Artists,Various Artists - Golden Era Of Rock And Roll _grab it_,Various Artists\Various Artists - Golden Era Of Rock And Roll _grab it_.pdf,28e2813a65d53309,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Golden Era Of Rock And Roll _grab it_.pdf,0.993,artist:1.00 book:1.00 path:0.97,d7988a00c0f09742,Various Artists,Various Artists - Golden Era of Rock and Roll (grab it!),s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Golden Era of Rock and Roll (grab it!).pdf,success,NO
Various Artists,Various Artists - Great Bands Of The 60s _PVG Book_,Various Artists\Various Artists - Great Bands Of The 60s _PVG Book_.pdf,049ab7d2659bd713,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Great Bands Of The 60s _PVG Book_.pdf,0.993,artist:1.00 book:1.00 path:0.96,04519b4dba8abdbf,Various Artists,Various Artists - Great Bands Of The 60s [PVG Book],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Bands Of The 60s [PVG Book].pdf,success,NO
Various Artists,Various Artists - Great Bands Of The 70s _PVG Book_,Various Artists\Various Artists - Great Bands Of The 70s _PVG Book_.pdf,849240d43a870fbb,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Great Bands Of The 70s _PVG Book_.pdf,0.993,artist:1.00 book:1.00 path:0.96,2f8ea8ac6efbaa48,Various Artists,Various Artists - Great Bands Of The 70s [PVG Book],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Bands Of The 70s [PVG Book].pdf,success,NO
Various Artists,Various Artists - Great Big Book Of Childrens Songs,Various Artists\Various Artists - Great Big Book Of Childrens Songs.pdf,d68accaca7cd90ff,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Great Big Book Of Childrens Songs.pdf,0.993,artist:1.00 book:1.00 path:0.96,910f72ea4d73c184,Various Artists,Various Artists - Great Big Book of Children's Songs,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Big Book of Children's Songs.pdf,success,NO
Various Artists,Various Artists - Great Country Collection,Various Artists\Various Artists - Great Country Collection.pdf,5f4503d0370ca434,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Great Country Collection.pdf,0.992,artist:1.00 book:1.00 path:0.96,29f6850134501cd5,Various Artists,Various Artists - Great Country Collection,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Country Collection.pdf,success,NO
Various Artists,Various Artists - Great Songs Of The 70s _Guitar Tab_,Various Artists\Various Artists - Great Songs Of The 70s _Guitar Tab_.pdf,08a18cbf8664517f,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Great Songs Of The 70s _Guitar Tab_.pdf,0.993,artist:1.00 book:1.00 path:0.96,900c94ea950cd65d,Various Artists,Various Artists - Great Songs Of The 70s [Guitar Tab],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Songs Of The 70s [Guitar Tab].pdf,success,NO
Various Artists,Various Artists - Greatest Hits Of 2004-2005,Various Artists\Various Artists - Greatest Hits Of 2004-2005.pdf,ce01096d3eb595ea,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Greatest Hits Of 2004-2005.pdf,0.992,artist:1.00 book:1.00 path:0.96,edeceba7dcafbf17,Various Artists,Various Artists - Greatest Hits Of 2004-2005,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Hits Of 2004-2005.pdf,success,NO
Various Artists,Various Artists - Greatest Love Songs Of 80s,Various Artists\Various Artists - Greatest Love Songs Of 80s.pdf,484a814dd7b20571,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Greatest Love Songs Of 80s.pdf,0.992,artist:1.00 book:1.00 path:0.96,dcb6758f1bd1b7b8,Various Artists,Various Artists - Greatest Love Songs Of 80s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Love Songs Of 80s.pdf,success,NO
Various Artists,Various Artists - Greatest Love Songs Of The 60s,Various Artists\Various Artists - Greatest Love Songs Of The 60s.pdf,22dffe3abdf0e024,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Greatest Love Songs Of The 60s.pdf,0.992,artist:1.00 book:1.00 path:0.96,0659e2aefca07bae,Various Artists,Various Artists - Greatest Love Songs Of The 60s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Love Songs Of The 60s.pdf,success,NO
Various Artists,Various Artists - Greatest Love Songs Of The 70s,Various Artists\Various Artists - Greatest Love Songs Of The 70s.pdf,1a07115a707daa3a,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Greatest Love Songs Of The 70s.pdf,0.992,artist:1.00 book:1.00 path:0.96,2e58c7fe1ebbd704,Various Artists,Various Artists - Greatest Love Songs Of The 70s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Love Songs Of The 70s.pdf,success,NO
Various Artists,Various Artists - Greatest Love Songs Of The 80s,Various Artists\Various Artists - Greatest Love Songs Of The 80s.pdf,595fe853ed7e1b9a,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Greatest Love Songs Of The 80s.pdf,0.992,artist:1.00 book:1.00 path:0.96,9e03d13b7f7dbcc1,Various Artists,Various Artists - Greatest Love Songs Of The 80s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Love Songs Of The 80s.pdf,success,NO
Various Artists,Various Artists - Heavy Metal Vol III,Various Artists\Various Artists - Heavy Metal Vol III.pdf,a80692c0e3d89ce6,s3://jsmith-input/SheetMusic/Various Artists/Various Artists - Heavy Metal Vol III.pdf,0.991,artist:1.00 book:1.00 path:0.95,8c8c0771266370ba,Various Artists,Various Artists - Heavy Metal Vol. III,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Heavy Metal Vol. III.pdf,success,NO
