action,book_id,old_source_uri,new_source_uri,old_artist,new_artist,old_book_name,new_book_name,old_status,new_status,match_score,uri_changed,artist_changed,book_name_changed,status_changed
update,086cdef472c543ba,s3://jsmith-input/SheetMusic/Joe Cocker/books/Joe Cocker - Best Of.pdf,s3://jsmith-input/SheetMusic/Joe Cocker/Joe Cocker - Best Of.pdf,Joe Cocker,Joe Cocker,Joe Cocker - Best Of,Joe Cocker - Best Of,success,success,0.985,YES,NO,NO,NO
update,c237d5e7fba78651,s3://jsmith-input/SheetMusic/Joe Cocker/books/Joe Cocker - Mad Dogs And Englishmen [Book].pdf,s3://jsmith-input/SheetMusic/Joe Cocker/Joe Cocker - Mad Dogs And Englishmen _Book_.pdf,Joe Cocker,Joe Cocker,Joe Cocker - Mad Dogs And Englishmen [Book],Joe Cocker - Mad Dogs And Englishmen _Book_,success,success,0.991,YES,NO,YES,NO
update,5d4339f6cf828e97,s3://jsmith-input/SheetMusic/Joe Cocker/books/Joe Cocker - Songbook.pdf,s3://jsmith-input/SheetMusic/Joe Cocker/Joe Cocker - Songbook.pdf,Joe Cocker,Joe Cocker,Joe Cocker - Songbook,Joe Cocker - Songbook,success,success,0.986,YES,NO,NO,NO
update,6784cea978fa9f19,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Anthology.pdf,s3://jsmith-input/SheetMusic/John Denver/John Denver - Anthology.pdf,John Denver,John Denver,John Denver - Anthology,John Denver - Anthology,success,success,0.987,YES,NO,NO,NO
update,a343d76dbfabf8a9,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Anthology [PVG].pdf,s3://jsmith-input/SheetMusic/John Denver/John Denver - Anthology _PVG_.pdf,John Denver,John Denver,John Denver - Anthology [PVG],John Denver - Anthology _PVG_,success,success,0.988,YES,NO,YES,NO
update,2f1a17c491eba7fb,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Back Home Again.pdf,s3://jsmith-input/SheetMusic/John Denver/John Denver - Back Home Again.pdf,John Denver,John Denver,John Denver - Back Home Again,John Denver - Back Home Again,failed,success,0.989,YES,NO,NO,YES
update,8824d81b765f0643,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Best Of [Easy Piano].pdf,s3://jsmith-input/SheetMusic/John Denver/John Denver - Best Of _Easy Piano_.pdf,John Denver,John Denver,John Denver - Best Of [Easy Piano],John Denver - Best Of _Easy Piano_,success,success,0.989,YES,NO,YES,NO
update,02ed70dda30ba9f0,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - I Want To Live [PVG Book].pdf,s3://jsmith-input/SheetMusic/John Denver/John Denver - I Want To Live _PVG Book_.pdf,John Denver,John Denver,John Denver - I Want To Live [PVG Book],John Denver - I Want To Live _PVG Book_,success,success,0.990,YES,NO,YES,NO
update,0e6efdb4e57f4c7f,s3://jsmith-input/SheetMusic/John Denver/books/John Denver - The Authentic Guitar Style Of..pdf,s3://jsmith-input/SheetMusic/John Denver/John Denver - The Authentic Guitar Style Of.pdf,John Denver,John Denver,John Denver - The Authentic Guitar Style Of.,John Denver - The Authentic Guitar Style Of,success,success,0.991,YES,NO,YES,NO
update,fe7b83ee2804ce5f,s3://jsmith-input/SheetMusic/John Lennon/books/John Lennon - Collection.pdf,s3://jsmith-input/SheetMusic/John Lennon/John Lennon - Collection.pdf,John Lennon,John Lennon,John Lennon - Collection,John Lennon - Collection,success,success,0.987,YES,NO,NO,NO
update,69a1c74009bf6e83,s3://jsmith-input/SheetMusic/John Lennon/books/John Lennon - Greatest Hits.pdf,s3://jsmith-input/SheetMusic/John Lennon/John Lennon - Greatest Hits.pdf,John Lennon,John Lennon,John Lennon - Greatest Hits,John Lennon - Greatest Hits,success,success,0.988,YES,NO,NO,NO
update,211f004eb807bc27,s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell - The Best Of [PVG].pdf,s3://jsmith-input/SheetMusic/Joni Mitchell/Joni Mitchell - The Best Of _PVG_.pdf,Joni Mitchell,Joni Mitchell,Joni Mitchell - The Best Of [PVG],Joni Mitchell - The Best Of _PVG_,success,success,0.989,YES,NO,YES,NO
update,joni-mitchell-joni-mitchell-songbook-complete-vol1-1966-1970,s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,s3://jsmith-input/SheetMusic/Joni Mitchell/Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,Joni Mitchell,Joni Mitchell,Joni Mitchell Songbook Complete Vol1 1966-1970,Joni Mitchell Songbook Complete Vol1 1966-1970,success,success,0.992,YES,NO,NO,NO
update,2eea71359f8edf17,s3://jsmith-input/SheetMusic/Journey/books/Journey - Complete.pdf,s3://jsmith-input/SheetMusic/Journey/Journey - Complete.pdf,Journey,Journey,Journey - Complete,Journey - Complete,success,success,0.982,YES,NO,NO,NO
update,0bd4457b3c238412,s3://jsmith-input/SheetMusic/Journey/books/Journey - Complete Songbook.pdf,s3://jsmith-input/SheetMusic/Journey/Journey - Complete Songbook.pdf,Journey,Journey,Journey - Complete Songbook,Journey - Complete Songbook,success,success,0.987,YES,NO,NO,NO
update,ad817751b69dcb69,s3://jsmith-input/SheetMusic/Journey/books/Journey - Frontiers [Jap Band Score].pdf,s3://jsmith-input/SheetMusic/Journey/Journey - Frontiers _Jap Band Score_.pdf,Journey,Journey,Journey - Frontiers [Jap Band Score],Journey - Frontiers _Jap Band Score_,success,success,0.989,YES,NO,YES,NO
update,746fad620b3252b7,s3://jsmith-input/SheetMusic/Journey/books/Journey - Greatest Hits.pdf,s3://jsmith-input/SheetMusic/Journey/Journey - Greatest Hits.pdf,Journey,Journey,Journey - Greatest Hits,Journey - Greatest Hits,success,success,0.985,YES,NO,NO,NO
update,b30a1023acdabf1f,s3://jsmith-input/SheetMusic/Journey/books/Journey - Greatest Hits (Book).pdf,s3://jsmith-input/SheetMusic/Journey/Journey - Greatest Hits _Book_.pdf,Journey,Journey,Journey - Greatest Hits (Book),Journey - Greatest Hits _Book_,success,success,0.987,YES,NO,YES,NO
update,586b7d75cf7d0b82,s3://jsmith-input/SheetMusic/Journey/books/Journey - Superbest [Jap Band Score].pdf,s3://jsmith-input/SheetMusic/Journey/Journey - Superbest _Jap Band Score_.pdf,Journey,Journey,Journey - Superbest [Jap Band Score],Journey - Superbest _Jap Band Score_,success,success,0.989,YES,NO,YES,NO
update,aa0266352575d2ec,s3://jsmith-input/SheetMusic/Journey/books/Journey - The Guitar Collection.pdf,s3://jsmith-input/SheetMusic/Journey/Journey - The Guitar Collection.pdf,Journey,Journey,Journey - The Guitar Collection,Journey - The Guitar Collection,success,success,0.988,YES,NO,NO,NO
update,765d8aeee0c81299,s3://jsmith-input/SheetMusic/Judy Garland/books/Judy Garland - Songbook.pdf,s3://jsmith-input/SheetMusic/Judy Garland/Judy Garland - Songbook.pdf,Judy Garland,Judy Garland,Judy Garland - Songbook,Judy Garland - Songbook,success,success,0.987,YES,NO,NO,NO
update,f9a0c3819bcbd0a8,s3://jsmith-input/SheetMusic/Katy Perry/books/Katy Perry - One Of The Boys [PVG Book].pdf,s3://jsmith-input/SheetMusic/Katy Perry/Katy Perry - One Of The Boys _PVG Book_.pdf,Katy Perry,Katy Perry,Katy Perry - One Of The Boys [PVG Book],Katy Perry - One Of The Boys _PVG Book_,success,success,0.990,YES,NO,YES,NO
update,68d7c55ceddb23ca,s3://jsmith-input/SheetMusic/Kelly Clarkson/books/Kelly Clarkson - Breakaway (Book).pdf,s3://jsmith-input/SheetMusic/Kelly Clarkson/Kelly Clarkson - Breakaway _Book_.pdf,Kelly Clarkson,Kelly Clarkson,Kelly Clarkson - Breakaway (Book),Kelly Clarkson - Breakaway _Book_,success,success,0.990,YES,NO,YES,NO
update,e177db8693454a68,s3://jsmith-input/SheetMusic/Kenny Rogers/books/Kenny Rogers - Love or Something Like It [Book].pdf,s3://jsmith-input/SheetMusic/Kenny Rogers/Kenny Rogers - Love Or Something Like It _Book_.pdf,Kenny Rogers,Kenny Rogers,Kenny Rogers - Love or Something Like It [Book],Kenny Rogers - Love Or Something Like It _Book_,success,success,0.992,YES,NO,YES,NO
update,9c75e93461b34e07,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Best Of The Kinks [Score].pdf,s3://jsmith-input/SheetMusic/Kinks/Kinks - Best Of The Kinks _Score_.pdf,Kinks,Kinks,Kinks - Best Of The Kinks [Score],Kinks - Best Of The Kinks _Score_,success,success,0.987,YES,NO,YES,NO
update,e3767839830d362e,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Best Of [Score].pdf,s3://jsmith-input/SheetMusic/Kinks/Kinks - Best Of _Score_.pdf,Kinks,Kinks,Kinks - Best Of [Score],Kinks - Best Of _Score_,success,success,0.983,YES,NO,YES,NO
update,ffead673bc4485a4,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Great Songs of Kinks.pdf,s3://jsmith-input/SheetMusic/Kinks/Kinks - Great Songs Of Kinks.pdf,Kinks,Kinks,Kinks - Great Songs of Kinks,Kinks - Great Songs Of Kinks,success,success,0.986,YES,NO,YES,NO
update,cd9bc982716ee38e,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Guitar].pdf,s3://jsmith-input/SheetMusic/Kinks/Kinks - Guitar Legends _Guitar_.pdf,Kinks,Kinks,Kinks - Guitar Legends [Guitar],Kinks - Guitar Legends _Guitar_,success,success,0.987,YES,NO,YES,NO
update,148028cb53b10a7b,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Tab].pdf,s3://jsmith-input/SheetMusic/Kinks/Kinks - Guitar Legends _Tab_.pdf,Kinks,Kinks,Kinks - Guitar Legends [Tab],Kinks - Guitar Legends _Tab_,success,success,0.986,YES,NO,YES,NO
update,f5c95943075c766c,s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Jam With The Kinks [Tab].pdf,s3://jsmith-input/SheetMusic/Kinks/Kinks - Jam With The Kinks _Tab_.pdf,Kinks,Kinks,Kinks - Jam With The Kinks [Tab],Kinks - Jam With The Kinks _Tab_,success,success,0.987,YES,NO,YES,NO
update,dfb323f75fd6f4ef,s3://jsmith-input/SheetMusic/Led Zepplin/books/Led Zeppelin - Led Zeppelin II.pdf,s3://jsmith-input/SheetMusic/Led Zepplin/Led Zeppelin - Led Zeppelin II.pdf,Led Zepplin,Led Zepplin,Led Zeppelin - Led Zeppelin II,Led Zeppelin - Led Zeppelin II,success,success,0.989,YES,NO,NO,NO
update,c35d3466a9eedb2d,s3://jsmith-input/SheetMusic/Led Zepplin/books/Led Zeppelin - Over The Hills And Far Away [PVG].pdf,s3://jsmith-input/SheetMusic/Led Zepplin/Led Zeppelin - Over The Hills And Far Away _PVG_.pdf,Led Zepplin,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [PVG],Led Zeppelin - Over The Hills And Far Away _PVG_,success,success,0.992,YES,NO,YES,NO
update,33b4fd1eab591d4e,s3://jsmith-input/SheetMusic/Lynyrd Skynyrd/books/Lynyrd Skynyrd - The New Best Of [Guitar Tab].pdf,s3://jsmith-input/SheetMusic/Lynyrd Skynyrd/Lynyrd Skynyrd - The New Best Of _Guitar Tab_.pdf,Lynyrd Skynyrd,Lynyrd Skynyrd,Lynyrd Skynyrd - The New Best Of [Guitar Tab],Lynyrd Skynyrd - The New Best Of _Guitar Tab_,success,success,0.992,YES,NO,YES,NO
update,9ee68cf75c0146a2,s3://jsmith-input/SheetMusic/Mamas and the Papas/Books/Mamas And The Papas - Songbook _PVG_.pdf,s3://jsmith-input/SheetMusic/Mamas and the Papas/Mamas And The Papas - Songbook _PVG_.pdf,Mamas and the Papas,Mamas and the Papas,Mamas And The Papas - Songbook _PVG_,Mamas And The Papas - Songbook _PVG_,failed,success,0.991,YES,NO,NO,YES
update,ec1dba4c078bff7b,s3://jsmith-input/SheetMusic/MeatLoaf/books/MeatLoaf - Bat Out Of Hell.pdf,s3://jsmith-input/SheetMusic/MeatLoaf/MeatLoaf - Bat Out Of Hell.pdf,MeatLoaf,MeatLoaf,MeatLoaf - Bat Out Of Hell,MeatLoaf - Bat Out Of Hell,success,success,0.987,YES,NO,NO,NO
update,48d362a860f4b088,s3://jsmith-input/SheetMusic/Melissa Etheridge/books/Melissa Etheridge - Songbook.pdf,s3://jsmith-input/SheetMusic/Melissa Etheridge/Melissa Etheridge - Songbook.pdf,Melissa Etheridge,Melissa Etheridge,Melissa Etheridge - Songbook,Melissa Etheridge - Songbook,success,success,0.990,YES,NO,NO,NO
update,6b40d9664cb89c29,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Great Songs Of [PVG].pdf,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Great Songs Of _PVG_.pdf,Michael Jackson,Michael Jackson,Michael Jackson - Great Songs Of [PVG],Michael Jackson - Great Songs Of _PVG_,success,success,0.991,YES,NO,YES,NO
update,e2db1c83d39f5547,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Number Ones.pdf,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Number Ones.pdf,Michael Jackson,Michael Jackson,Michael Jackson - Number Ones,Michael Jackson - Number Ones,success,success,0.989,YES,NO,NO,NO
update,b9d1b7ae0f994da0,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Number Ones [Book].pdf,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Number Ones _Book_.pdf,Michael Jackson,Michael Jackson,Michael Jackson - Number Ones [Book],Michael Jackson - Number Ones _Book_,success,success,0.990,YES,NO,YES,NO
update,48f7283c70534c85,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - The Great Songs Of.pdf,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - The Great Songs Of.pdf,Michael Jackson,Michael Jackson,Michael Jackson - The Great Songs Of,Michael Jackson - The Great Songs Of,success,success,0.991,YES,NO,NO,NO
update,99763ed1c8082ed0,s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Thriller (The Complete Song Book).pdf,s3://jsmith-input/SheetMusic/Michael Jackson/Michael Jackson - Thriller _The Complete Song Book_.pdf,Michael Jackson,Michael Jackson,Michael Jackson - Thriller (The Complete Song Book),Michael Jackson - Thriller _The Complete Song Book_,success,success,0.993,YES,NO,YES,NO
update,e364d7a2988e2413,s3://jsmith-input/SheetMusic/Monkees/books/Monkees - Greatest Hits.pdf,s3://jsmith-input/SheetMusic/Monkees/Monkees - Greatest Hits.pdf,Monkees,Monkees,Monkees - Greatest Hits,Monkees - Greatest Hits,success,success,0.985,YES,NO,NO,NO
update,522f4fd164227827,s3://jsmith-input/SheetMusic/Moody Blues/books/Moody Blues - Greatest Hits [PVG].pdf,s3://jsmith-input/SheetMusic/Moody Blues/Moody Blues - Greatest Hits _PVG_.pdf,Moody Blues,Moody Blues,Moody Blues - Greatest Hits [PVG],Moody Blues - Greatest Hits _PVG_,success,success,0.989,YES,NO,YES,NO
update,f7c6fcfd64abe371,s3://jsmith-input/SheetMusic/Moody Blues/books/Moody Blues - Keys Of Kingdom [Band Score].pdf,s3://jsmith-input/SheetMusic/Moody Blues/Moody Blues - Keys Of Kingdom _Band Score_.pdf,Moody Blues,Moody Blues,Moody Blues - Keys Of Kingdom [Band Score],Moody Blues - Keys Of Kingdom _Band Score_,success,success,0.991,YES,NO,YES,NO
update,c2cf7aaf7c77157f,s3://jsmith-input/SheetMusic/Neil Diamond/books/Neil Diamond - The Essential Neil Diamond.pdf,s3://jsmith-input/SheetMusic/Neil Diamond/Neil Diamond - The Essential Neil Diamond.pdf,Neil Diamond,Neil Diamond,Neil Diamond - The Essential Neil Diamond,Neil Diamond - The Essential Neil Diamond,success,success,0.991,YES,NO,NO,NO
update,ccfcfa22dede9987,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - After the Goldrush [PVG Book].pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - After The Goldrush _PVG Book_.pdf,Neil Young,Neil Young,Neil Young - After the Goldrush [PVG Book],Neil Young - After The Goldrush _PVG Book_,success,success,0.991,YES,NO,YES,NO
update,24b62809dfd112c4,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade.pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Decade.pdf,Neil Young,Neil Young,Neil Young - Decade,Neil Young - Decade,success,success,0.985,YES,NO,NO,NO
update,145f86db61234b51,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade [PVG Book] .pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Decade _PVG Book_.pdf,Neil Young,Neil Young,Neil Young - Decade [PVG Book] ,Neil Young - Decade _PVG Book_,success,success,0.986,YES,NO,YES,NO
update,b67213295c365186,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Greatest Hits [Guitar Tab].pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Greatest Hits _Guitar Tab_.pdf,Neil Young,Neil Young,Neil Young - Greatest Hits [Guitar Tab],Neil Young - Greatest Hits _Guitar Tab_,success,success,0.990,YES,NO,YES,NO
update,b636a1bbd82e8f51,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Harvest Moon [Guitar Tab].pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Harvest Moon _Guitar Tab_.pdf,Neil Young,Neil Young,Neil Young - Harvest Moon [Guitar Tab],Neil Young - Harvest Moon _Guitar Tab_,success,success,0.990,YES,NO,YES,NO
update,2f9032b29445ad30,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Harvest [Score].pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - Harvest _Score_.pdf,Neil Young,Neil Young,Neil Young - Harvest [Score],Neil Young - Harvest _Score_,success,success,0.987,YES,NO,YES,NO
update,e94323eedb956b19,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - The Best Of Neil Young [PVG Book].pdf,s3://jsmith-input/SheetMusic/Neil Young/Neil Young - The Best Of Neil Young _PVG Book_.pdf,Neil Young,Neil Young,Neil Young - The Best Of Neil Young [PVG Book],Neil Young - The Best Of Neil Young _PVG Book_,success,success,0.991,YES,NO,YES,NO
update,night-ranger---seven-wishes--jap-score-,s3://jsmith-input/SheetMusic/Night Ranger/Books/Night Ranger - Seven Wishes _Jap Score_.pdf,s3://jsmith-input/SheetMusic/Night Ranger/Night Ranger - Seven Wishes _Jap Score_.pdf,Night Ranger,Night Ranger,Night Ranger - Seven Wishes _Jap Score_,Night Ranger - Seven Wishes _Jap Score_,success,success,0.990,YES,NO,NO,NO
update,f3ef72feb6f88467,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - All The Best.pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul McCartney - All The Best.pdf,Paul McCartney,Paul McCartney,Paul McCartney - All The Best,Paul McCartney - All The Best,success,success,0.989,YES,NO,NO,NO
update,ce722c5adffa1406,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Flowers In The Dirt.pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul McCartney - Flowers In The Dirt.pdf,Paul McCartney,Paul McCartney,Paul McCartney - Flowers In The Dirt,Paul McCartney - Flowers In The Dirt,success,success,0.991,YES,NO,NO,NO
update,40e585305f750cc3,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Press To Play.pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul McCartney - Press To Play.pdf,Paul McCartney,Paul McCartney,Paul McCartney - Press To Play,Paul McCartney - Press To Play,success,success,0.989,YES,NO,NO,NO
update,646589629b885a6c,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Ram.pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul McCartney - Ram.pdf,Paul McCartney,Paul McCartney,Paul McCartney - Ram,Paul McCartney - Ram,success,success,0.987,YES,NO,NO,NO
update,f2ac1ea495f73d2e,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Chaos And Creation In The Backyard [PVG Book].pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul Mccartney - Chaos And Creation In The Backyard _PVG Book_.pdf,Paul McCartney,Paul McCartney,Paul McCartney - Chaos And Creation In The Backyard [PVG Book],Paul Mccartney - Chaos And Creation In The Backyard _PVG Book_,success,success,0.994,YES,NO,YES,NO
update,2294f82e203661b8,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Tripping The Live Fantastic [PVG Book].pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul Mccartney - Tripping The Live Fantastic _PVG Book_.pdf,Paul McCartney,Paul McCartney,Paul McCartney - Tripping The Live Fantastic [PVG Book],Paul Mccartney - Tripping The Live Fantastic _PVG Book_,success,success,0.993,YES,NO,YES,NO
update,88efef5d50f54602,s3://jsmith-input/SheetMusic/Paul McCartney/books/Paul McCartney - Tug Of War [PVG Book].pdf,s3://jsmith-input/SheetMusic/Paul McCartney/Paul Mccartney - Tug Of War _PVG Book_.pdf,Paul McCartney,Paul McCartney,Paul McCartney - Tug Of War [PVG Book],Paul Mccartney - Tug Of War _PVG Book_,success,success,0.991,YES,NO,YES,NO
update,9dfdb68c2ea9cac8,s3://jsmith-input/SheetMusic/Paul Simon/books/Paul Simon - Anthology.pdf,s3://jsmith-input/SheetMusic/Paul Simon/Paul Simon - Anthology.pdf,Paul Simon,Paul Simon,Paul Simon - Anthology,Paul Simon - Anthology,success,success,0.986,YES,NO,NO,NO
update,30b959bdaa6d6f29,s3://jsmith-input/SheetMusic/Paul Simon/books/Simon & Garfunkel's Greatest Hits.pdf,s3://jsmith-input/SheetMusic/Paul Simon/Simon And Garfunkels Greatest Hits.pdf,Paul Simon,Paul Simon,Simon & Garfunkel's Greatest Hits,Simon And Garfunkels Greatest Hits,success,success,0.950,YES,NO,YES,NO
update,95e2af1589737109,s3://jsmith-input/SheetMusic/Peter Frampton/books/Peter Frampton - The Best Of [Guitar Tab].pdf,s3://jsmith-input/SheetMusic/Peter Frampton/Peter Frampton - The Best Of _Guitar Tab_.pdf,Peter Frampton,Peter Frampton,Peter Frampton - The Best Of [Guitar Tab],Peter Frampton - The Best Of _Guitar Tab_,success,success,0.991,YES,NO,YES,NO
update,ad778be6475cdec2,s3://jsmith-input/SheetMusic/Pink/books/Pink - Funhouse [PVG].pdf,s3://jsmith-input/SheetMusic/Pink/Pink - Funhouse _PVG_.pdf,Pink,Pink,Pink - Funhouse [PVG],Pink - Funhouse _PVG_,success,success,0.981,YES,NO,YES,NO
update,b1281f26c2b67c51,s3://jsmith-input/SheetMusic/Pink/books/Pink - I'm Not Dead [PVG Book].pdf,s3://jsmith-input/SheetMusic/Pink/Pink - Im Not Dead _PVG Book_.pdf,Pink,Pink,Pink - I'm Not Dead [PVG Book],Pink - Im Not Dead _PVG Book_,success,success,0.986,YES,NO,YES,NO
update,0484a19ca8938f7a,s3://jsmith-input/SheetMusic/Pink/books/Pink - Missundaztood [PVG Book].pdf,s3://jsmith-input/SheetMusic/Pink/Pink - Missundaztood _PVG Book_.pdf,Pink,Pink,Pink - Missundaztood [PVG Book],Pink - Missundaztood _PVG Book_,success,success,0.986,YES,NO,YES,NO
update,ab787a2cbc656a25,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology - p110-175.pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Anthology - p110-175.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Anthology - p110-175,Pink Floyd - Anthology - p110-175,success,success,0.989,YES,NO,NO,NO
update,2afce3116fd1c235,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology - p58-109.pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Anthology - p58-109.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Anthology - p58-109,Pink Floyd - Anthology - p58-109,success,success,0.988,YES,NO,NO,NO
update,39bbee955d08e459,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology [PVG].pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Anthology _PVG_.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Anthology [PVG],Pink Floyd - Anthology _PVG_,success,success,0.987,YES,NO,YES,NO
update,ac4f0d9786f1be2f,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology (book).pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Anthology _book_.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Anthology (book),Pink Floyd - Anthology _book_,success,success,0.988,YES,NO,YES,NO
update,1ede3c110b123b4d,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Dark Side Of The Moon.pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Dark Side Of The Moon.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Dark Side Of The Moon,Pink Floyd - Dark Side Of The Moon,success,success,0.989,YES,NO,NO,NO
update,5ce46c90444f4437,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Dark Side of the Moon (2).pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Dark Side Of The Moon _2_.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Dark Side of the Moon (2),Pink Floyd - Dark Side Of The Moon _2_,success,success,0.990,YES,NO,YES,NO
update,5f2fde3d5effe432,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Dark Side of the Moon [PVG].pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Dark Side Of The Moon _PVG_.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Dark Side of the Moon [PVG],Pink Floyd - Dark Side Of The Moon _PVG_,success,success,0.990,YES,NO,YES,NO
update,6c8ddc6c043a12a0,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Pink Floyd Songbook.pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Pink Floyd Songbook.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Pink Floyd Songbook,Pink Floyd - Pink Floyd Songbook,success,success,0.989,YES,NO,NO,NO
update,1f7488474b70d57b,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - The Wall [PVG].pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - The Wall _PVG_.pdf,Pink Floyd,Pink Floyd,Pink Floyd - The Wall [PVG],Pink Floyd - The Wall _PVG_,success,success,0.987,YES,NO,YES,NO
update,570f46e1827bdaef,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Wish You Were Here.pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Wish You Were Here.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Wish You Were Here,Pink Floyd - Wish You Were Here,success,success,0.989,YES,NO,NO,NO
update,d4578b8c6a0f29a9,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Wish You Were Here [PVG].pdf,s3://jsmith-input/SheetMusic/Pink Floyd/Pink Floyd - Wish You Were Here _PVG_.pdf,Pink Floyd,Pink Floyd,Pink Floyd - Wish You Were Here [PVG],Pink Floyd - Wish You Were Here _PVG_,success,success,0.990,YES,NO,YES,NO
update,47d1c75bce46fd59,s3://jsmith-input/SheetMusic/Police/books/Police - The Great Songs of The Police.pdf,s3://jsmith-input/SheetMusic/Police/Police - The Great Songs Of The Police.pdf,Police,Police,Police - The Great Songs of The Police,Police - The Great Songs Of The Police,success,success,0.989,YES,NO,YES,NO
