match_type,action,csv_book_id,csv_artist,csv_book_name,csv_source_uri,db_book_id,db_artist,db_book_name,db_source_uri,db_status,songs_extracted,needs_update,reason
orphan,delete,,,,,d642618e26321ce7,Ben Folds,Ben Folds Five - Whatever and Ever Amen [Book],s3://jsmith-input/SheetMusic/Ben Folds/books/Ben Folds Five - Whatever and Ever Amen [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,led-zepplin-led-zeppelin-over-the-hills-and-far-away-pvg,Led Zepplin,Led Zeppelin - Over The Hills And Far Away [PVG],s3://jsmith-input/SheetMusic/Led Zepplin/books/Led Zeppelin - Over The Hills And Far Away [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fleetwood-mac-anthology,Fleetwood Mac,Anthology,s3://jsmith-input/SheetMusic/Fleetwood Mac/books/Fleetwood Mac - Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elvis-presley---the-compleat--pvg-book-,Elvis Presley,Elvis Presley - The Compleat _PVG Book_,s3://jsmith-input/SheetMusic/Elvis Presley/Books/Elvis Presley - The Compleat _PVG Book_.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-wicked-score,_Broadway Shows,Various Artists - Wicked [Score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Wicked [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,f83d254c3afd828a,Ben Folds,Ben Folds - Songs for Silverman,s3://jsmith-input/SheetMusic/Ben Folds/books/Ben Folds - Songs for Silverman.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,41bf2214f37f6088,Mamas and the Papas,Mamas and The Papas - Songbook [PVG],s3://jsmith-input/Mamas and the Papas/books/Mamas and The Papas - Songbook [PVG].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-cabaret-original,_Broadway Shows,Various Artists - Cabaret (Original),s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Cabaret (Original).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,cd9bc982716ee38e,Kinks,Kinks - Guitar Legends [Guitar],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Guitar].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-evita-score,_Broadway Shows,Various Artists - Evita [Score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Evita [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fe876c711e7ad22f,Crowded House,Crowded House - Together Alone [PVG Book],s3://jsmith-input/SheetMusic/Crowded House/books/Crowded House - Together Alone [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elton-john-the-ultimate-collection-vol-2,Elton John,The Ultimate Collection Vol. 2,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - The Ultimate Collection Vol. 2.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,5c96c19b0eafad0f,_Movie and TV,The New Illustrated Treasury of Disney,s3://jsmith-input/SheetMusic/_Movie and TV/books/The New Illustrated Treasury of Disney.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,8824d81b765f0643,John Denver,John Denver - Best Of [Easy Piano],s3://jsmith-input/SheetMusic/John Denver/books/John Denver - Best Of [Easy Piano].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,taylor-swift-fearless-pvg-book,Taylor Swift,Fearless [PVG Book],s3://jsmith-input/SheetMusic/Taylor Swift/books/Taylor Swift - Fearless [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-box-office-themes-vol-1,_Movie and TV,Various Artists - Box Office Themes Vol. 1,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Box Office Themes Vol. 1.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,bf06d09a619e5163,Various Artists,Various Artists - Ultimate 80's Songs,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Ultimate 80's Songs.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,carole-king-tapestry,Carole King,Tapestry,s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Tapestry.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,george-michael-greatest-hits,George Michael,Greatest Hits,s3://jsmith-input/SheetMusic/George Michael/books/George Michael - Greatest Hits.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,129f1a7868e64c6b,_Broadway Shows,Various Artists - Rent [Score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Rent [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-fantasies-delusions,Billy Joel,Fantasies & Delusions,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Fantasies & Delusions.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,5f8787d4abc7d1e3,_Broadway Shows,Various Artists - Cats - Conductor Score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Cats - Conductor Score.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-wicked-workshop,_Broadway Shows,Wicked Workshop,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Wicked Workshop.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,a39231574b7ba955,_Movie and TV,Mary Poppins,s3://jsmith-input/SheetMusic/_Movie and TV/books/Mary Poppins.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-great-bands-of-the-70s-pvg-book,Various Artists,Great Bands Of The 70s [PVG Book],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Great Bands Of The 70s [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-pirates-of-the-caribbean-book-1-the-curse-of-the-black-pearl,_Movie and TV,Pirates of the Caribbean [Book 1 - The Curse of the Black Pearl],s3://jsmith-input/SheetMusic/_Movie and TV/books/Pirates of the Caribbean [Book 1 - The Curse of the Black Pearl].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,519bf75f309fa764,_Movie and TV,Various Artists - Star Trek - Star Trek  The Motion Picture,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Star Trek  The Motion Picture.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,669cd5bd316d039a,Elvis Presley,Elvis Presley - The Compleat [PVG Book],s3://jsmith-input/SheetMusic/Elvis Presley/books/Elvis Presley - The Compleat [PVG Book].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,b29a42b72a9f36c4,_Broadway Shows,Various Artists - Jesus Christ Superstar,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Jesus Christ Superstar.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-joy-of-beatles,Beatles,Joy Of Beatles,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Joy Of Beatles.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,7f09b4aaae7d145f,usic,Adele - 19 [PVG Book],s3://jsmith-input/SheetMusic/usic/books/Adele - 19 [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-100-of-the-best-movie-songs-ever,_Movie and TV,Various Artists - 100 of the best movie songs ever,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - 100 of the best movie songs ever.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,carpenters-note-for-note,Carpenters,Note For Note,s3://jsmith-input/SheetMusic/Carpenters/books/Carpenters - Note For Note.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,a408f88d278adf30,_Broadway Shows,Various Artists - Spamalot,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Spamalot.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,sheryl-crow-tuesday-night-music-club-pvg-book,Sheryl Crow,Tuesday Night Music Club [PVG Book],s3://jsmith-input/SheetMusic/Sheryl Crow/books/Sheryl Crow - Tuesday Night Music Club [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elton-john-reg-strikes-back,Elton John,Reg Strikes Back,s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Reg Strikes Back.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,586b7d75cf7d0b82,Journey,Journey - Superbest [Jap Band Score],s3://jsmith-input/SheetMusic/Journey/books/Journey - Superbest [Jap Band Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-songs-in-the-attic,Billy Joel,Songs in the Attic,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Songs in the Attic.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fb9aeec894d5b38c,Supertramp,Supertramp - Breakfast in America [PVG Book],s3://jsmith-input/SheetMusic/Supertramp/books/Supertramp - Breakfast in America [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,pink-floyd-dark-side-of-the-moon-2,Pink Floyd,Dark Side of the Moon (2),s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Dark Side of the Moon (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,47d1c75bce46fd59,Police,Police - The Great Songs of The Police,s3://jsmith-input/SheetMusic/Police/books/Police - The Great Songs of The Police.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,233b01138c4d46c9,Dire Straits,Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_,s3://jsmith-input/SheetMusic/Dire Straits/Books/Dire Straits - Mark Knopfler Guitar Styles Vol 1 _Guitar Book_.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,d6476067196204a0,_Movie and TV,Various Artists - Film Music for Solo Piano (2),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Music for Solo Piano (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,bruce-springsteen-lucky-town,Bruce Springsteen,Lucky Town,s3://jsmith-input/SheetMusic/Bruce Springsteen/books/Bruce Springsteen - Lucky Town.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,07a57f61fafc0fc7,_Broadway Shows,Mamma Mia,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Mamma Mia.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-les-miserables-full-score,_Broadway Shows,Various Artists - Les Miserables - Full Score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Les Miserables - Full Score.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,queen-hit-songs,Queen,Hit Songs,s3://jsmith-input/SheetMusic/Queen/books/Queen - Hit Songs.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ff4999e239cd4f0a,Don Henley,Don Henley - Actual Miles (Greatest Hits),s3://jsmith-input/SheetMusic/Don Henley/books/Don Henley - Actual Miles (Greatest Hits).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,889eccf48d59f6a0,_Movie and TV,John Williams - Star Wars Trilogy,s3://jsmith-input/SheetMusic/_Movie and TV/books/John Williams - Star Wars Trilogy.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,13ec4a07782c18ed,Elton John,Elton John - Too Low For Zero [Book],s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Too Low For Zero [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,robbie-robertson-songbook-guitar-tab,Robbie Robertson,Songbook [Guitar Tab],s3://jsmith-input/SheetMusic/Robbie Robertson/books/Robbie Robertson - Songbook [Guitar Tab].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,dbd63849f7e45ca4,_Broadway Shows,Steven Sondheim - All Sondheim Volume 2 BOOK,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Steven Sondheim - All Sondheim Volume 2 BOOK.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-songs-attic,Billy Joel,Songs in the Attic,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Songs in the Attic.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel---keyboard-book,Billy Joel,Billy Joel - Keyboard Book,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Keyboard Book.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,0e82bc0315de2397,Robbie Robertson,Robbie Robertson - Songbook [Guitar Tab],s3://jsmith-input/books/Robbie Robertson/Robbie Robertson - Songbook [Guitar Tab].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,pink-floyd-the-wall-pvg,Pink Floyd,The Wall [PVG],s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - The Wall [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,1db56544a4d4e850,Joni Mitchell,Joni Mitchell Songbook Complete Vol1 1966-1970,s3://jsmith-input/SheetMusic/Joni Mitchell/books/Joni Mitchell Songbook Complete Vol1 1966-1970.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,b1281f26c2b67c51,Pink,Pink - I'm Not Dead [PVG Book],s3://jsmith-input/SheetMusic/Pink/books/Pink - I'm Not Dead [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-62-stars-62-hits-60-s-compilation,Various Artists,62 Stars 62 Hits [60's Compilation],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - 62 Stars 62 Hits [60's Compilation].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,cc33b5d57af5a9f7,_Movie and TV,Various Artists - Star Trek - The Wrath of Khan,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - The Wrath of Khan.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,james-blunt-back-to-bedlam-book,James Blunt,Back to Bedlam [Book],s3://jsmith-input/SheetMusic/James Blunt/books/James Blunt - Back to Bedlam [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-piano-solos-film-music-the-costume-drama-collection,_Movie and TV,Various Artists - Piano Solos Film Music - The Costume Drama Collection,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Piano Solos Film Music - The Costume Drama Collection.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,the-band-band-stage-fright-pvg,The Band,Band - Stage Fright [PVG],s3://jsmith-input/SheetMusic/The Band/books/Band - Stage Fright [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,b043f08c0e5ba9a1,Prince,Prince - Purple Rain [Score],s3://jsmith-input/SheetMusic/Prince/books/Prince - Purple Rain [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,dire-straits-brothers-in-arms,Dire Straits,Brothers In Arms,s3://jsmith-input/SheetMusic/Dire Straits/books/Dire Straits -  Brothers In Arms.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-the-new-illustrated-treasury-of-disney,_Movie and TV,The New Illustrated Treasury of Disney,s3://jsmith-input/SheetMusic/_Movie and TV/books/The New Illustrated Treasury of Disney.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,bob-dylan-songbook,Bob Dylan,Songbook,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,michael-jackson-number-ones-book,Michael Jackson,Number Ones [Book],s3://jsmith-input/SheetMusic/Michael Jackson/books/Michael Jackson - Number Ones [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,acb7acc140fb4193,_Broadway Shows,Wicked Workshop,s3://jsmith-input/_Broadway Shows\Books\Wicked Workshop.pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-greatest-hits-vol-i-and-ii,Billy Joel,Greatest Hits Vol I and II,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Greatest Hits Vol I and II.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fb5607b83adde02b,Shania Twain,Shania Twain - Up! [PVG Book],s3://jsmith-input/SheetMusic/Shania Twain/books/Shania Twain - Up! [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-high-school-musical-score,_Broadway Shows,Various Artists - High School Musical [score],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - High School Musical [score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fleetwood-mac-tango-in-the-night,Fleetwood Mac,Tango In The Night,s3://jsmith-input/SheetMusic/Fleetwood Mac/books/Fleetwood Mac - Tango In The Night.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,95bc96e2e889004b,Carole King,Carole King - Bradley's Best Of The Best (Organ),s3://jsmith-input/SheetMusic/Carole King/books/Carole King - Bradley's Best Of The Best (Organ).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,van-morrison-anthology,Van Morrison,Anthology,s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,neil-young-decade-pvg-book,Neil Young,Decade [PVG Book] ,s3://jsmith-input/SheetMusic/Neil Young/books/Neil Young - Decade [PVG Book] .pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,burt-bacharach-bacharach-collection,Burt Bacharach,Bacharach Collection,s3://jsmith-input/SheetMusic/Burt Bacharach/books/Burt Bacharach - Bacharach Collection.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,33b4fd1eab591d4e,Lynyrd Skynyrd,Lynyrd Skynyrd - The New Best Of [Guitar Tab],s3://jsmith-input/SheetMusic/Lynyrd Skynyrd/books/Lynyrd Skynyrd - The New Best Of [Guitar Tab].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-songbook,Beatles,Songbook,s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Songbook.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,billy-joel-keyboard-book,Billy Joel,Keyboard Book,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Keyboard Book.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-live-at-the-hollywood-bowl-2,Beatles,Live At the Hollywood Bowl (2),s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Live At the Hollywood Bowl (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,kinks-guitar-legends-tab,Kinks,Guitar Legends [Tab],s3://jsmith-input/SheetMusic/Kinks/books/Kinks - Guitar Legends [Tab].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,beatles-revolver-2,Beatles,Revolver (2),s3://jsmith-input/SheetMusic/Beatles/books/Beatles - Revolver (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-frozen-let-it-go-movie-version,_Movie and TV,Various Artists - Frozen - Let It Go (Movie Version),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Frozen - Let It Go (Movie Version).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-beauty-and-the-beast-pvg,_Movie and TV,Beauty and the Beast [PVG],s3://jsmith-input/SheetMusic/_Movie and TV/books/Beauty and the Beast [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,who-who-anthology,Who,Who Anthology,s3://jsmith-input/SheetMusic/Who/books/Who - Who Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,054cfd365aa7b6de,Fleetwood Mac,Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find,s3://jsmith-input/SheetMusic/Fleetwood Mac/books/Fleetwood Mac - Fleetwood Mac + Heroes Are Hard To Find.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,bob-dylan-highway-61-revisited,Bob Dylan,Highway 61 Revisited,s3://jsmith-input/SheetMusic/Bob Dylan/books/Bob Dylan - Highway 61 Revisited.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ad64662d42ce9000,George Michael,George Michael - Older [Book] ,s3://jsmith-input/SheetMusic/George Michael/books/George Michael - Older [Book] .pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,7d1ea3c21c015813,Frank Zappa,Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai),s3://jsmith-input/SheetMusic/Frank Zappa/books/Frank Zappa - The Frank Zappa Guitar Book (transcriptions by Steve Vai).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,23ace923305867ea,_Movie and TV,Various Artists - Movie Love Songs [Book],s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Movie Love Songs [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,c5ba407eb56e7f5b,_Movie and TV,Various Artists - Film Book,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Book.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fa8bb969175d72d7,Various Artists,Various Artists - Country Classics [PVG],s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Country Classics [PVG].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,avril-lavigne-the-best-damn-thing-pvg-book,Avril Lavigne,The Best Damn Thing [PVG Book],s3://jsmith-input/SheetMusic/Avril Lavigne/books/Avril Lavigne - The Best Damn Thing [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,84c9571103fd36dc,Billy Joel,Billy Joel - Anthology,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Anthology.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,4f5f119d3e3726c1,ELO,Elton John - The Elton John Collection [Piano Solos],s3://jsmith-input/books/ELO/Elton John - The Elton John Collection [Piano Solos].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-greatest-love-songs-of-the-70s,Various Artists,Greatest Love Songs Of The 70s,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Love Songs Of The 70s.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,pink-floyd-anthology-p110-175,Pink Floyd,Anthology - p110-175,s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology - p110-175.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,jimmy-buffet-jimmy-buffett-fruitcakes-pvg-book,Jimmy Buffet,Jimmy Buffett - Fruitcakes [PVG Book],s3://jsmith-input/SheetMusic/Jimmy Buffet/books/Jimmy Buffett - Fruitcakes [PVG Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ea1cabc46dcc546a,Van Morrison,Van Morrison - Anthology (2),s3://jsmith-input/SheetMusic/Van Morrison/books/Van Morrison - Anthology (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,broadway-shows-various-artists-avenue-q-full-score,_Broadway Shows,Various Artists - Avenue Q - Full Score,s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Avenue Q - Full Score.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,9a885a8438802380,_Movie and TV,Various Artists - High School Musical 1,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - High School Musical 1.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,various-artists-greatest-hits-of-2004-2005,Various Artists,Greatest Hits Of 2004-2005,s3://jsmith-input/SheetMusic/Various Artists/books/Various Artists - Greatest Hits Of 2004-2005.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,ba36c4abe232694d,_Broadway Shows,Various Artists - Phantom of Opera [SATB],s3://jsmith-input/SheetMusic/_Broadway Shows/books/Various Artists - Phantom of Opera [SATB].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-star-trek-generations,_Movie and TV,Various Artists - Star Trek - Generations,s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Star Trek - Generations.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,duran-duran-best-of-score,Duran Duran,Best Of [Score],s3://jsmith-input/SheetMusic/Duran Duran/books/Duran Duran - Best Of [Score].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,fe228409b9358f15,_Broadway Shows,Various Artists - High School Musical 1 [Libretto],s3://jsmith-input/_Broadway Shows\Books\Various Artists - High School Musical 1 [Libretto].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,a47e4116fae24879,Elvis Presley,Elvis Presley - The Compleat [PVG Book],s3://jsmith-input/books/Elvis Presley/Elvis Presley - The Compleat [PVG Book].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,pink-floyd-anthology-book,Pink Floyd,Anthology (book),s3://jsmith-input/SheetMusic/Pink Floyd/books/Pink Floyd - Anthology (book).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,08d92ded3eef6bb4,Robbie Robertson,Robbie Robertson - Songbook [Guitar Tab],s3://jsmith-input/Robbie Robertson\books\Robbie Robertson - Songbook [Guitar Tab].pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,movie-and-tv-various-artists-film-music-for-solo-piano-2,_Movie and TV,Various Artists - Film Music for Solo Piano (2),s3://jsmith-input/SheetMusic/_Movie and TV/books/Various Artists - Film Music for Solo Piano (2).pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,elton-john-too-low-for-zero-book,Elton John,Too Low For Zero [Book],s3://jsmith-input/SheetMusic/Elton John/books/Elton John - Too Low For Zero [Book].pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,70cfe4a99b84bd42,Who,Who - Quadrophenia (PVG),s3://jsmith-input/books/Who/Who - Quadrophenia (PVG).pdf,failed,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,dbccd1d0652ffc2a,Billy Joel,Billy Joel - Fantasies & Delusions,s3://jsmith-input/SheetMusic/Billy Joel/books/Billy Joel - Fantasies & Delusions.pdf,success,0,False,not in CSV (orphaned/duplicate)
orphan,delete,,,,,doobie-brothers-songs,Doobie Brothers,Songs,s3://jsmith-input/SheetMusic/Doobie Brothers/books/Doobie Brothers - Songs.pdf,success,0,False,not in CSV (orphaned/duplicate)
