Type,Needs_Rename,Artist,Old_Name,New_Name,Old_Path,New_Path,Status
FOLDER,YES,Pink Floyd,Wish You Were Here [pvg],Wish You Were Here _pvg_,c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Wish You Were Here [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink Floyd\Wish You Were Here _pvg_,MATCHED
PDF,YES,Pink,Pink - Funhouse [PVG],Pink - Funhouse _PVG_,c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Funhouse [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Funhouse _PVG_.pdf,MATCHED
FOLDER,YES,Pink,Funhouse [pvg],Funhouse _pvg_,c:\Work\AWSMusic\ProcessedSongs\Pink\Funhouse [pvg],c:\Work\AWSMusic\ProcessedSongs\Pink\Funhouse _pvg_,MATCHED
PDF,YES,Pink,Pink - I'm Not Dead [PVG Book],Pink - Im Not Dead _PVG Book_,c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - I'm Not Dead [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Im Not Dead _PVG Book_.pdf,MATCHED
FOLDER,YES,Pink,I'm Not Dead [pvg Book],Im Not Dead _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Pink\I'm Not Dead [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Pink\Im Not Dead _pvg Book_,MATCHED
PDF,YES,Pink,Pink - Missundaztood [PVG Book],Pink - Missundaztood _PVG Book_,c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Missundaztood [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Pink\Books\Pink - Missundaztood _PVG Book_.pdf,MATCHED
FOLDER,YES,Pink,Missundaztood [pvg Book],Missundaztood _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Pink\Missundaztood [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Pink\Missundaztood _pvg Book_,MATCHED
PDF,YES,Police,Police - The Great Songs of The Police,Police - The Great Songs Of The Police,c:\Work\AWSMusic\SheetMusic\Police\Books\Police - The Great Songs of The Police.pdf,c:\Work\AWSMusic\SheetMusic\Police\Books\Police - The Great Songs Of The Police.pdf,MATCHED
PDF,YES,Pretenders,Pretenders - Best of Pretenders,Pretenders - Best Of Pretenders,c:\Work\AWSMusic\SheetMusic\Pretenders\Books\Pretenders - Best of Pretenders.pdf,c:\Work\AWSMusic\SheetMusic\Pretenders\Books\Pretenders - Best Of Pretenders.pdf,MATCHED
PDF,YES,Prince,Prince - Purple Rain [Score],Prince - Purple Rain _Score_,c:\Work\AWSMusic\SheetMusic\Prince\Books\Prince - Purple Rain [Score].pdf,c:\Work\AWSMusic\SheetMusic\Prince\Books\Prince - Purple Rain _Score_.pdf,MATCHED
FOLDER,YES,Prince,Purple Rain [score],Purple Rain _score_,c:\Work\AWSMusic\ProcessedSongs\Prince\Purple Rain [score],c:\Work\AWSMusic\ProcessedSongs\Prince\Purple Rain _score_,MATCHED
PDF,YES,Queen,Queen - Deluxe Anthology [PVG],Queen - Deluxe Anthology _PVG_,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Deluxe Anthology [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Deluxe Anthology _PVG_.pdf,MATCHED
FOLDER,YES,Queen,Deluxe Anthology [pvg],Deluxe Anthology _pvg_,c:\Work\AWSMusic\ProcessedSongs\Queen\Deluxe Anthology [pvg],c:\Work\AWSMusic\ProcessedSongs\Queen\Deluxe Anthology _pvg_,MATCHED
PDF,YES,Queen,Queen - Greatest Hits 1 [Score],Queen - Greatest Hits 1 _Score_,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits 1 [Score].pdf,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits 1 _Score_.pdf,MATCHED
FOLDER,YES,Queen,Greatest Hits 1 [score],Greatest Hits 1 _score_,c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits 1 [score],c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits 1 _score_,MATCHED
PDF,YES,Queen,Queen - Greatest Hits II [PVG],Queen - Greatest Hits II _PVG_,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits II [PVG].pdf,c:\Work\AWSMusic\SheetMusic\Queen\Books\Queen - Greatest Hits II _PVG_.pdf,MATCHED
FOLDER,YES,Queen,Greatest Hits Ii [pvg],Greatest Hits II _pvg_,c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits Ii [pvg],c:\Work\AWSMusic\ProcessedSongs\Queen\Greatest Hits II _pvg_,MATCHED
PDF,YES,REO Speedwagon,REO Speedwagon - Good Trouble,Reo Speedwagon - Good Trouble,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Good Trouble.pdf,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\Reo Speedwagon - Good Trouble.pdf,MATCHED
PDF,YES,REO Speedwagon,REO Speedwagon - Hi Infidelity,Reo Speedwagon - Hi Infidelity,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Hi Infidelity.pdf,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\Reo Speedwagon - Hi Infidelity.pdf,MATCHED
PDF,YES,REO Speedwagon,REO Speedwagon - Life As We Know It,Reo Speedwagon - Life As We Know It,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - Life As We Know It.pdf,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\Reo Speedwagon - Life As We Know It.pdf,MATCHED
PDF,YES,REO Speedwagon,REO Speedwagon - The Hits,Reo Speedwagon - The Hits,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\REO Speedwagon - The Hits.pdf,c:\Work\AWSMusic\SheetMusic\REO Speedwagon\Books\Reo Speedwagon - The Hits.pdf,MATCHED
PDF,YES,Robbie Robertson,Robbie Robertson - Songbook [Guitar Tab],Robbie Robertson - Songbook _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Robbie Robertson\Books\Robbie Robertson - Songbook [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Robbie Robertson\Books\Robbie Robertson - Songbook _Guitar Tab_.pdf,UNMATCHED_PDF
PDF,YES,Rolling Stones,Rolling Stones - Let It Bleed [Guitar Tab],Rolling Stones - Let It Bleed _Guitar Tab_,c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Let It Bleed [Guitar Tab].pdf,c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Let It Bleed _Guitar Tab_.pdf,MATCHED
FOLDER,YES,Rolling Stones,Let It Bleed [guitar Tab],Let It Bleed _guitar Tab_,c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Let It Bleed [guitar Tab],c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Let It Bleed _guitar Tab_,MATCHED
PDF,YES,Rolling Stones,Rolling Stones - Sticky Fingers [Score],Rolling Stones - Sticky Fingers _Score_,c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Sticky Fingers [Score].pdf,c:\Work\AWSMusic\SheetMusic\Rolling Stones\Books\Rolling Stones - Sticky Fingers _Score_.pdf,MATCHED
FOLDER,YES,Rolling Stones,Sticky Fingers [score],Sticky Fingers _score_,c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Sticky Fingers [score],c:\Work\AWSMusic\ProcessedSongs\Rolling Stones\Sticky Fingers _score_,MATCHED
PDF,YES,Shania Twain,Shania Twain - Up! [PVG Book],Shania Twain - Up _PVG Book_,c:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Up! [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Shania Twain\Books\Shania Twain - Up _PVG Book_.pdf,MATCHED
FOLDER,YES,Shania Twain,Up! [pvg Book],Up _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Shania Twain\Up! [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Shania Twain\Up _pvg Book_,MATCHED
PDF,YES,Sheryl Crow,Sheryl Crow - Tuesday Night Music Club [PVG Book],Sheryl Crow - Tuesday Night Music Club _PVG Book_,c:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Tuesday Night Music Club [PVG Book].pdf,c:\Work\AWSMusic\SheetMusic\Sheryl Crow\Books\Sheryl Crow - Tuesday Night Music Club _PVG Book_.pdf,MATCHED
FOLDER,YES,Sheryl Crow,Tuesday Night Music Club [pvg Book],Tuesday Night Music Club _pvg Book_,c:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Tuesday Night Music Club [pvg Book],c:\Work\AWSMusic\ProcessedSongs\Sheryl Crow\Tuesday Night Music Club _pvg Book_,MATCHED
PDF,YES,Steve Miller Band,Steve Miller Band - Rock Best Hits [Jap Score],Steve Miller Band - Rock Best Hits _Jap Score_,c:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - Rock Best Hits [Jap Score].pdf,c:\Work\AWSMusic\SheetMusic\Steve Miller Band\Books\Steve Miller Band - Rock Best Hits _Jap Score_.pdf,MATCHED
FOLDER,YES,Steve Miller Band,Rock Best Hits [jap Score],Rock Best Hits _jap Score_,c:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\Rock Best Hits [jap Score],c:\Work\AWSMusic\ProcessedSongs\Steve Miller Band\Rock Best Hits _jap Score_,MATCHED
